person_id,state,birth_year,birth_quarter,female,parent_education,family_income,compulsory_exposure,stayed_in_school,years_schooling,log_earnings,synthetic_ability,synthetic_compliance_type,synthetic_true_effect
5954,Central,1934,3,0,11.139,27152.99,1,0,10.521,2.5625,1.0763,never_taker,0.062
5955,North,1945,3,1,13.551,47543.66,1,1,12.179,2.8033,1.042,always_taker,0.056
5956,Coastal,1937,4,1,12.518,40742.11,1,1,10.97,2.6328,0.0237,complier,0.082
5957,South,1941,1,0,8.826,27267.69,0,0,9.581,2.5117,-0.1399,never_taker,0.072
5958,South,1930,4,1,10.623,38918.56,1,1,11.202,2.4689,0.6768,complier,0.092
5959,Coastal,1941,3,0,11.852,38502.7,1,1,11.627,2.5756,-0.4277,complier,0.088
5960,North,1946,1,1,9.582,26581.77,0,0,10.556,2.2553,-0.3932,complier,0.092
5961,Central,1945,3,1,13.32,23320.83,1,0,10.02,2.21,-1.0234,never_taker,0.056
5962,Coastal,1940,1,1,8.844,49746.98,0,0,10.062,2.3142,-1.1555,never_taker,0.066
5963,Coastal,1940,2,0,15.57,47547.83,0,1,12.877,3.2201,2.4113,always_taker,0.062
5964,North,1947,1,0,10.487,37044.4,0,0,10.039,2.4595,0.3123,never_taker,0.072
5965,North,1930,1,1,9.381,45544.82,0,0,10.744,2.3814,0.1044,complier,0.092
5966,South,1944,4,1,8.19,39097.52,1,1,12.107,2.5145,1.3231,always_taker,0.066
5967,Coastal,1943,2,1,11.355,57044.05,0,0,10.5,2.4513,-0.7434,never_taker,0.056
5968,South,1937,3,1,12.263,46198.06,1,1,11.922,2.7882,1.6451,complier,0.082
5969,South,1930,1,1,12.485,45906.83,0,0,10.673,2.3129,-0.4028,complier,0.082
5970,South,1933,3,1,9.592,35312.96,1,0,9.518,1.9377,-1.6428,never_taker,0.066
5971,Central,1946,4,1,13.969,65194.09,1,1,11.62,2.4325,-1.1391,complier,0.082
5972,South,1942,3,0,13.505,26429.97,1,1,11.842,2.4621,0.0427,complier,0.088
5973,Central,1938,3,1,14.894,25969.46,1,1,12.867,2.7539,2.072,always_taker,0.056
5974,Coastal,1933,1,0,7.935,38560.6,0,0,10.398,2.7851,0.803,complier,0.098
5975,Central,1937,4,0,9.912,21060.64,1,1,10.787,2.1955,-1.7711,complier,0.098
5976,Coastal,1937,3,0,12.203,42170.7,1,1,13.091,3.1984,3.2874,always_taker,0.062
5977,South,1930,3,1,12.338,55827.34,1,1,11.817,2.7769,1.4023,complier,0.082
5978,South,1933,1,0,10.232,44560.03,0,0,9.232,1.9119,-2.3562,never_taker,0.072
5979,North,1932,3,1,16.941,36295.99,1,1,12.209,2.7372,-0.5305,complier,0.082
5980,Central,1947,2,0,13.865,39224.29,0,0,10.621,2.6482,0.4227,complier,0.088
5981,Coastal,1935,4,0,11.67,33577.96,1,1,12.219,2.6681,1.2567,always_taker,0.062
5982,Coastal,1946,3,0,12.235,35821.49,1,1,12.24,2.5169,0.3753,always_taker,0.062
5983,North,1934,1,0,11.432,48525.59,0,0,10.174,2.2937,-0.8419,complier,0.088
5984,South,1938,2,1,14.269,47225.59,0,1,11.931,2.5265,0.8652,always_taker,0.056
5985,Central,1947,4,0,14.757,44746.48,1,1,11.787,2.8925,0.6606,complier,0.088
5986,Central,1942,1,1,13.853,19766.39,0,1,12.478,2.5319,1.5906,always_taker,0.056
5987,Coastal,1937,1,1,7.175,29746.13,0,0,10.02,2.2723,-0.4581,never_taker,0.066
5988,North,1930,2,0,9.862,56244.96,0,0,10.615,2.6048,0.707,complier,0.098
5989,South,1933,1,1,12.81,57297.26,0,0,10.697,2.4111,0.8569,complier,0.082
5990,South,1930,1,1,13.852,46973.28,0,1,11.952,2.5936,0.6712,always_taker,0.056
5991,Coastal,1943,2,0,10.776,32791.44,0,0,10.327,2.5415,-0.4648,complier,0.098
5992,South,1941,2,0,12.014,43627.64,0,0,10.248,2.3968,-0.4916,never_taker,0.062
5993,Central,1935,4,0,13.391,56417.41,1,1,12.546,2.6069,0.0567,complier,0.088
5994,North,1937,3,1,10.913,43226.0,1,1,12.14,2.8398,1.6188,complier,0.092
5995,South,1931,2,1,11.886,41948.92,0,0,10.655,2.4071,-0.0105,never_taker,0.056
5996,North,1933,4,0,10.066,28690.78,1,1,11.026,2.4321,-1.0819,complier,0.098
5997,Coastal,1936,2,0,9.385,25478.94,0,0,9.603,2.1797,-1.0273,complier,0.098
5998,Coastal,1932,3,1,12.001,44170.8,1,0,10.432,2.3522,-0.1332,never_taker,0.056
5999,Central,1930,2,0,13.828,38771.69,0,1,12.378,2.7711,1.1051,always_taker,0.062
6000,North,1937,4,0,10.344,54878.85,1,0,10.096,2.6007,-0.5404,never_taker,0.072
6001,South,1940,4,1,12.843,35029.6,1,1,11.611,2.5252,0.3255,always_taker,0.056
6002,Coastal,1940,1,1,15.139,52307.13,0,1,12.528,2.646,0.0802,always_taker,0.056
6003,North,1947,3,0,12.523,41772.98,1,1,11.293,2.2943,-1.8527,complier,0.088
6004,Central,1941,4,1,9.344,41331.13,1,1,11.288,2.3925,-0.5889,always_taker,0.066
6005,South,1941,2,1,9.389,41295.79,0,0,10.158,2.2243,0.3775,complier,0.092
6006,South,1943,4,1,10.799,56244.08,1,0,9.975,2.2016,-1.2551,never_taker,0.066
6007,Central,1943,2,0,12.545,38696.95,0,0,10.8,2.4838,0.1043,complier,0.088
6008,North,1942,3,1,10.428,29343.92,1,0,9.876,2.4427,-0.2615,never_taker,0.066
6009,Central,1941,1,1,10.649,15304.48,0,0,10.652,2.2859,0.0448,never_taker,0.066
6010,South,1941,1,0,13.219,36412.43,0,0,11.277,2.5378,-0.5463,complier,0.088
6011,South,1939,4,0,11.613,23296.37,1,0,9.621,2.2179,-0.6286,never_taker,0.062
6012,Central,1942,3,0,12.021,45374.7,1,1,11.989,2.6474,0.6389,always_taker,0.062
6013,North,1932,4,1,11.782,48942.35,1,1,12.092,2.4338,0.1399,always_taker,0.056
6014,Central,1944,3,0,13.551,12000.0,1,1,11.784,2.4242,-0.5854,complier,0.088
6015,North,1933,2,0,11.883,36141.01,0,1,12.371,2.6501,0.5171,always_taker,0.062
6016,Coastal,1938,2,0,12.608,41101.67,0,0,10.436,2.3921,-0.5693,never_taker,0.062
6017,South,1942,2,1,13.569,41564.3,0,0,11.444,2.5962,1.3132,complier,0.082
6018,South,1938,4,1,11.605,56359.57,1,1,11.272,2.5213,-0.2515,complier,0.082
6019,South,1939,4,1,12.084,55843.38,1,1,11.503,2.6229,-0.0245,always_taker,0.056
6020,Central,1935,2,0,12.724,43685.91,0,0,10.216,2.5939,-0.2398,never_taker,0.062
6021,South,1939,2,1,11.409,34133.87,0,1,12.207,2.7035,1.2414,always_taker,0.056
6022,Central,1935,1,0,13.042,64741.6,0,0,10.67,2.6562,0.4607,complier,0.088
6023,Central,1936,2,1,12.909,35836.04,0,1,12.127,2.5108,0.8058,always_taker,0.056
6024,Central,1940,4,0,15.74,30886.12,1,0,10.902,2.5811,0.0603,never_taker,0.062
6025,South,1946,2,0,13.442,34040.78,0,1,12.528,2.5164,0.1589,always_taker,0.062
6026,Central,1940,1,0,9.77,63918.3,0,0,9.786,2.6058,-0.5075,complier,0.098
6027,North,1938,4,1,8.944,26008.93,1,0,10.549,2.1009,-0.2388,never_taker,0.066
6028,Central,1938,3,0,11.242,38793.4,1,1,12.065,2.4674,-0.3606,complier,0.088
6029,South,1938,1,0,11.034,25448.51,0,0,10.196,2.5247,0.8632,complier,0.088
6030,South,1931,1,0,15.849,32287.35,0,1,12.24,2.5352,0.5693,always_taker,0.062
6031,North,1939,4,0,11.966,32944.53,1,1,12.675,2.7408,1.1413,complier,0.088
6032,Coastal,1931,4,1,12.311,49414.86,1,0,10.231,2.7106,1.1826,never_taker,0.056
6033,Central,1939,1,1,11.491,65728.3,0,0,10.056,2.4488,0.4255,complier,0.082
6034,North,1945,1,1,11.945,38210.48,0,0,10.575,2.4553,-0.3177,never_taker,0.056
6035,Coastal,1936,1,0,11.51,31729.6,0,0,10.261,2.4189,-0.2588,complier,0.088
6036,Coastal,1933,1,0,9.24,35611.58,0,0,9.627,2.4983,0.1849,never_taker,0.072
6037,North,1943,2,0,13.013,27235.79,0,0,10.529,2.4046,-0.2848,complier,0.088
6038,South,1935,3,0,11.818,27184.95,1,1,12.199,2.6621,1.002,complier,0.088
6039,Coastal,1934,2,0,10.731,48093.19,0,0,10.182,2.6315,0.3572,never_taker,0.072
6040,South,1935,4,1,9.275,12000.0,1,0,9.965,2.0422,-0.8743,never_taker,0.066
6041,Central,1935,3,1,13.043,64814.83,1,1,12.029,2.5814,-0.0055,complier,0.082
6042,Coastal,1945,1,1,10.258,30430.33,0,0,8.864,2.1514,-1.8857,never_taker,0.066
6043,Central,1933,4,0,11.765,35739.61,1,1,11.993,2.5774,1.085,complier,0.088
6044,North,1933,1,0,13.504,46792.91,0,0,9.583,2.1548,-1.7029,never_taker,0.062
6045,Central,1944,3,1,14.605,25106.33,1,1,11.867,2.5238,0.0654,complier,0.082
6046,South,1930,4,0,12.839,41760.72,1,1,11.618,2.2604,-0.574,complier,0.088
6047,North,1930,4,1,9.196,24944.44,1,1,11.322,2.2525,-0.8347,complier,0.092
6048,North,1931,2,1,7.987,55674.11,0,0,10.02,2.2785,-0.6954,never_taker,0.066
6049,Central,1942,4,1,7.964,51098.08,1,0,11.266,2.3002,-0.2536,never_taker,0.066
6050,North,1939,4,0,10.887,39544.98,1,1,11.487,2.4918,0.1883,complier,0.098
6051,Coastal,1940,1,0,10.694,38432.69,0,0,10.669,2.5206,0.4276,complier,0.098
6052,North,1945,1,1,11.202,52624.09,0,0,9.981,2.2964,-0.9229,complier,0.082
6053,Coastal,1942,1,1,12.792,43911.42,0,0,10.765,2.3986,-0.2119,complier,0.082
6054,South,1933,2,0,13.697,22999.16,0,0,10.975,2.2277,-0.4269,complier,0.088
6055,South,1939,4,1,11.134,49017.25,1,1,10.65,2.15,-1.6357,complier,0.082
6056,Central,1933,1,1,9.409,34988.15,0,0,9.776,2.557,0.2087,complier,0.092
6057,Central,1936,1,0,10.722,12000.0,0,0,10.764,2.3087,0.6327,complier,0.098
6058,South,1942,1,1,16.98,42168.76,0,0,10.428,2.8515,1.3032,complier,0.082
6059,North,1943,4,0,9.326,38427.15,1,0,9.692,2.0392,-1.8816,never_taker,0.072
6060,Coastal,1933,2,1,8.023,54413.11,0,0,9.83,2.3178,-0.2809,complier,0.092
6061,Central,1937,3,1,10.756,50161.5,1,1,12.091,2.4675,0.1941,always_taker,0.066
6062,Central,1947,1,0,12.785,39128.55,0,0,10.933,2.7719,1.6363,never_taker,0.062
6063,Central,1936,3,0,6.906,49455.35,1,0,9.649,2.2195,-1.0394,never_taker,0.072
6064,South,1933,3,0,14.037,41006.16,1,1,12.088,2.7241,0.3539,always_taker,0.062
6065,Central,1946,4,1,13.32,34881.76,1,1,12.573,2.4013,-0.8253,complier,0.082
6066,North,1938,3,0,14.742,40531.7,1,1,11.914,2.6507,0.0668,always_taker,0.062
6067,North,1931,4,1,11.094,45358.01,1,1,11.362,2.2928,-0.9412,complier,0.082
6068,South,1945,1,1,11.357,27318.86,0,0,11.154,2.7826,1.3638,complier,0.082
6069,North,1932,1,0,13.463,31384.67,0,0,11.204,2.4396,0.3372,complier,0.088
6070,Central,1947,3,0,11.916,36284.48,1,1,11.616,2.496,-0.2606,always_taker,0.062
6071,Central,1944,4,1,10.412,62923.7,1,1,11.527,2.607,0.9694,always_taker,0.066
6072,North,1935,2,0,11.766,38151.67,0,0,10.473,2.2462,-0.5676,never_taker,0.062
6073,South,1944,4,0,10.889,27142.88,1,0,10.837,2.5475,1.1113,never_taker,0.072
6074,North,1946,3,1,9.598,36927.85,1,0,10.81,2.3453,-0.3864,never_taker,0.066
6075,South,1938,4,1,12.701,64777.82,1,1,12.239,2.7498,1.6929,always_taker,0.056
6076,North,1947,2,0,10.366,24289.97,0,0,10.249,2.5566,0.1035,complier,0.098
6077,North,1930,1,0,9.829,48247.7,0,0,10.162,2.3003,-1.0804,complier,0.098
6078,Central,1943,1,0,13.643,51683.93,0,0,10.136,2.6873,-0.437,never_taker,0.062
6079,South,1941,2,0,11.081,33350.92,0,0,10.31,2.1498,-0.957,complier,0.088
6080,Coastal,1930,1,1,12.949,30648.23,0,0,10.432,2.1706,-0.5833,never_taker,0.056
6081,South,1936,3,1,14.139,48115.96,1,1,13.053,3.004,2.3231,always_taker,0.056
6082,South,1937,2,1,13.362,36461.54,0,0,10.459,2.5339,-0.0118,complier,0.082
6083,South,1940,4,1,11.944,32645.97,1,1,12.212,2.4134,0.6278,complier,0.082
6084,South,1937,3,0,13.472,36902.51,1,1,12.472,2.4261,-0.464,always_taker,0.062
6085,Coastal,1941,3,1,11.127,36275.67,1,1,11.558,2.6495,0.2657,complier,0.082
6086,Coastal,1931,3,0,12.426,40701.57,1,0,10.878,2.6357,0.4191,never_taker,0.062
6087,North,1946,1,0,15.599,33354.01,0,0,10.511,2.6304,0.4365,complier,0.088
6088,North,1930,1,0,14.181,35944.71,0,0,9.885,2.4873,0.1128,complier,0.088
6089,North,1936,2,0,9.966,44220.72,0,0,9.124,2.1776,-1.7962,never_taker,0.072
6090,Central,1937,3,0,9.811,38388.07,1,1,11.885,2.3996,-0.7693,complier,0.098
6091,North,1945,1,1,10.703,19964.6,0,1,12.273,2.4337,0.4506,always_taker,0.066
6092,North,1942,1,0,12.782,19801.64,0,1,12.937,2.5906,0.9042,always_taker,0.062
6093,Coastal,1930,2,1,11.049,36478.16,0,0,10.534,2.401,-0.442,complier,0.082
6094,South,1934,2,0,12.28,40508.43,0,0,10.959,2.1071,-1.077,never_taker,0.062
6095,Central,1934,2,0,12.647,35019.16,0,0,10.302,2.6666,1.0902,complier,0.088
6096,North,1946,1,0,12.201,30783.59,0,0,10.467,2.7554,1.5584,complier,0.088
6097,North,1940,4,0,6.667,35431.27,1,0,9.886,2.0794,-1.5337,never_taker,0.072
6098,Central,1946,4,0,8.698,30762.49,1,1,11.273,2.4218,0.2592,complier,0.098
6099,North,1945,1,1,12.353,43169.46,0,0,10.022,2.499,-0.3721,complier,0.082
6100,North,1931,4,1,13.394,39306.4,1,1,12.726,2.893,0.9813,complier,0.082
6101,Central,1944,2,1,10.536,53338.35,0,1,11.401,2.5306,-0.4139,always_taker,0.066
6102,North,1939,2,1,11.5,22322.0,0,0,9.806,1.9871,-1.3237,complier,0.082
6103,North,1930,4,1,15.383,50056.21,1,1,12.481,2.8215,1.2224,complier,0.082
6104,North,1935,1,1,12.042,16820.5,0,0,9.774,2.2911,0.0898,complier,0.082
6105,Central,1941,1,0,15.285,31706.53,0,1,13.011,3.1224,2.0225,always_taker,0.062
6106,South,1935,1,1,12.856,64586.38,0,1,12.004,2.5992,0.3461,always_taker,0.056
6107,South,1931,4,0,13.536,36600.26,1,0,10.248,1.9322,-1.8796,never_taker,0.062
6108,Coastal,1941,3,0,11.485,41985.36,1,0,10.411,2.8513,0.8253,never_taker,0.062
6109,Central,1944,2,1,12.345,52714.64,0,1,12.493,2.925,1.7532,always_taker,0.056
6110,South,1944,2,1,10.972,39973.18,0,0,11.224,2.7002,2.3111,complier,0.092
6111,Coastal,1934,4,1,10.501,59764.4,1,0,10.752,2.4708,0.2146,never_taker,0.066
6112,Central,1935,3,1,10.357,52229.42,1,1,11.153,2.5989,0.4644,always_taker,0.066
6113,Coastal,1946,4,1,11.098,48256.93,1,1,11.809,2.4947,-0.66,complier,0.082
6114,South,1942,3,1,14.548,49541.22,1,1,13.238,2.72,1.7197,always_taker,0.056
6115,North,1936,1,1,10.874,36299.86,0,0,11.158,2.1985,-0.2254,complier,0.092
6116,Coastal,1943,1,1,12.934,29840.39,0,0,10.355,2.4059,-0.1123,never_taker,0.056
6117,South,1932,2,1,11.227,34064.57,0,0,10.294,2.1805,-0.7931,never_taker,0.056
6118,North,1935,2,1,6.808,24592.21,0,0,10.289,2.1722,-0.4608,never_taker,0.066
6119,Coastal,1938,4,1,9.414,30637.33,1,1,12.424,2.4899,-0.1092,complier,0.092
6120,Coastal,1930,4,0,11.244,35663.89,1,0,10.302,2.441,-0.1328,never_taker,0.062
6121,Central,1938,2,0,12.566,14220.09,0,0,10.491,2.3644,-0.6748,never_taker,0.062
6122,North,1947,3,1,10.256,52057.62,1,0,10.291,2.2715,-1.3225,never_taker,0.066
6123,Central,1935,2,0,12.088,33931.49,0,1,12.725,2.6381,0.5324,always_taker,0.062
6124,North,1937,1,0,12.339,56489.54,0,1,13.139,3.0471,1.538,always_taker,0.062
6125,Coastal,1943,2,0,12.483,23128.54,0,0,10.166,2.4425,-0.5646,complier,0.088
6126,North,1930,1,1,11.279,19005.72,0,0,10.108,2.375,0.3718,complier,0.082
6127,Central,1945,2,0,11.568,22284.52,0,0,9.654,2.1839,-0.235,complier,0.088
6128,Coastal,1930,2,1,13.039,51283.44,0,1,12.209,2.4745,0.3473,always_taker,0.056
6129,South,1939,1,1,10.059,18947.44,0,0,9.666,2.0718,-0.5826,complier,0.092
6130,South,1945,3,1,10.694,37681.06,1,1,11.736,2.453,1.1436,always_taker,0.066
6131,Central,1932,4,1,10.919,37633.48,1,0,9.791,2.1808,-1.204,never_taker,0.066
6132,Coastal,1936,4,1,14.103,47151.93,1,1,12.858,3.0273,1.7263,always_taker,0.056
6133,South,1946,3,0,9.759,14554.7,1,0,9.961,2.339,-0.4052,never_taker,0.072
6134,South,1939,1,1,10.36,49234.05,0,1,11.796,2.3981,-1.0163,always_taker,0.066
6135,South,1935,4,1,12.596,37332.2,1,1,11.837,2.621,0.6341,always_taker,0.056
6136,South,1938,3,0,13.5,45869.04,1,0,10.961,2.5736,-0.0198,never_taker,0.062
6137,Central,1941,4,1,12.589,33009.87,1,1,10.771,2.229,-2.2966,always_taker,0.056
6138,Central,1930,2,1,14.364,38524.61,0,0,10.992,2.5815,1.0924,never_taker,0.056
6139,Central,1930,4,1,13.105,43593.07,1,1,11.94,2.6646,0.7453,complier,0.082
6140,North,1947,2,0,11.09,67727.24,0,1,12.609,2.6821,0.033,always_taker,0.062
6141,Central,1932,2,1,15.037,48115.74,0,0,10.215,2.3807,-0.9814,complier,0.082
6142,South,1935,2,0,7.412,38502.66,0,0,9.908,1.9963,-2.3409,never_taker,0.072
6143,Coastal,1931,1,0,9.825,44065.97,0,0,9.842,2.7649,0.9822,complier,0.098
6144,Central,1934,1,0,8.11,25957.75,0,0,9.642,2.309,-0.8992,complier,0.098
6145,Central,1938,1,0,8.833,24537.0,0,0,10.211,2.3105,-0.1904,complier,0.098
6146,North,1940,4,0,8.363,45708.05,1,0,10.079,2.4608,-1.0306,never_taker,0.072
6147,North,1937,4,1,11.56,54603.72,1,1,11.081,2.3657,-0.8032,always_taker,0.056
6148,Central,1931,3,0,12.122,37720.08,1,0,9.197,2.0694,-1.4169,never_taker,0.062
6149,North,1933,3,0,8.826,59018.38,1,0,9.414,2.1983,-2.2483,never_taker,0.072
6150,North,1946,2,1,15.792,45922.9,0,1,12.494,2.8779,1.9603,always_taker,0.056
6151,South,1938,4,0,10.481,23420.62,1,1,11.143,2.0686,-1.5486,always_taker,0.072
6152,North,1932,2,1,11.934,50828.44,0,0,10.941,2.5153,1.4139,never_taker,0.056
6153,South,1933,3,0,11.0,43470.06,1,0,9.968,2.1192,-0.7396,never_taker,0.062
6154,North,1938,4,1,10.709,61420.25,1,1,11.187,2.7896,0.0385,complier,0.092
6155,Coastal,1946,4,0,10.299,36297.04,1,1,11.874,2.9122,1.298,complier,0.098
6156,North,1943,2,0,13.727,41426.87,0,0,10.056,2.4027,-1.3658,complier,0.088
6157,Coastal,1930,3,1,12.619,24867.02,1,0,11.05,2.3265,0.2075,never_taker,0.056
6158,Central,1935,1,0,12.522,57387.73,0,1,13.022,2.832,1.9384,always_taker,0.062
6159,North,1944,3,1,8.653,12000.0,1,0,10.479,2.366,-0.8538,never_taker,0.066
6160,North,1938,3,0,10.206,38206.57,1,1,11.959,2.4473,-1.0575,complier,0.098
6161,Central,1932,3,0,14.393,23276.52,1,1,12.438,2.9221,0.9778,complier,0.088
6162,Coastal,1946,1,0,11.074,58269.3,0,0,11.004,2.7673,0.5269,complier,0.088
6163,South,1936,1,0,12.183,45018.64,0,0,10.544,2.3138,-0.375,complier,0.088
6164,Central,1937,4,0,13.804,28248.42,1,1,12.174,2.6522,0.5213,complier,0.088
6165,South,1941,3,0,15.205,44495.92,1,1,13.671,2.7576,1.3023,always_taker,0.062
6166,South,1934,3,1,13.277,57292.23,1,1,12.237,2.839,2.1863,always_taker,0.056
6167,Central,1944,1,0,12.23,21615.39,0,0,10.374,2.5083,0.5108,never_taker,0.062
6168,Coastal,1933,4,1,13.522,36308.99,1,1,12.319,2.594,0.1453,always_taker,0.056
6169,Coastal,1947,4,1,9.707,21687.74,1,1,12.689,2.6416,0.4899,complier,0.092
6170,North,1935,4,1,11.451,49027.36,1,1,11.627,2.4739,0.3165,complier,0.082
6171,South,1946,4,0,9.858,28378.9,1,1,11.248,2.5381,-0.18,complier,0.098
6172,North,1932,1,1,12.943,39842.52,0,0,10.336,2.6735,1.2225,complier,0.082
6173,South,1945,4,1,6.824,52278.5,1,0,9.603,1.9902,-0.7943,never_taker,0.066
6174,North,1941,2,1,12.477,18356.9,0,0,9.991,2.238,-1.0095,never_taker,0.056
6175,South,1941,3,0,13.401,28829.22,1,1,11.311,2.4589,-0.8434,complier,0.088
6176,South,1941,1,0,10.358,36686.44,0,0,10.137,2.1751,-1.1991,complier,0.098
6177,Central,1935,3,1,12.789,24000.29,1,1,12.002,2.376,0.3569,complier,0.082
6178,South,1942,4,1,8.938,20593.25,1,0,10.202,2.5207,1.3067,never_taker,0.066
6179,Central,1943,4,1,11.726,20841.98,1,0,10.699,2.2869,0.3206,never_taker,0.056
6180,South,1942,1,1,10.026,38144.23,0,0,9.864,2.4157,0.584,complier,0.092
6181,Coastal,1943,3,0,13.333,22962.09,1,1,12.339,2.7895,0.7527,always_taker,0.062
6182,Coastal,1946,1,0,12.357,65250.77,0,1,12.82,2.6991,0.7727,always_taker,0.062
6183,Coastal,1941,1,0,11.557,39590.9,0,0,10.862,2.6374,-0.0918,complier,0.088
6184,Coastal,1946,4,0,10.079,48030.42,1,1,11.438,2.6081,-0.2524,complier,0.098
6185,North,1936,1,1,13.996,44289.62,0,0,10.786,2.3913,0.4412,never_taker,0.056
6186,South,1931,1,0,8.121,22719.01,0,0,9.784,2.2703,-0.0286,never_taker,0.072
6187,Central,1941,2,1,10.955,53140.08,0,1,12.077,2.4848,-0.0531,always_taker,0.066
6188,North,1936,3,1,11.944,46569.9,1,1,12.723,2.9117,0.4023,always_taker,0.056
6189,Central,1939,1,0,12.059,12000.0,0,1,12.22,2.7004,1.2171,always_taker,0.062
6190,Central,1938,3,0,12.303,13537.69,1,1,11.815,2.3465,-0.5552,complier,0.088
6191,South,1931,3,1,9.156,29583.91,1,0,10.296,2.0796,-0.7112,never_taker,0.066
6192,Coastal,1947,3,1,13.776,45259.44,1,1,12.308,2.854,1.217,complier,0.082
6193,South,1937,4,1,8.437,29831.75,1,1,10.352,2.2091,-1.0858,complier,0.092
6194,South,1935,1,0,10.723,37908.89,0,0,9.352,1.9758,-1.587,never_taker,0.072
6195,South,1939,1,0,11.305,25704.05,0,0,10.206,2.5082,0.3036,complier,0.088
6196,Coastal,1947,2,0,11.153,33856.81,0,0,9.744,2.2578,-0.96,never_taker,0.062
6197,Coastal,1940,1,1,11.441,39098.22,0,0,10.271,2.3342,-0.1757,complier,0.082
6198,Central,1937,1,0,11.695,52352.8,0,0,11.021,2.9474,2.4592,complier,0.088
6199,South,1946,4,1,10.189,57746.73,1,0,9.465,2.4328,-0.5777,never_taker,0.066
6200,Central,1935,3,1,14.775,35556.75,1,1,11.941,2.3939,-0.6585,complier,0.082
6201,South,1935,1,1,10.656,56956.02,0,0,10.251,2.5766,0.2954,complier,0.092
6202,Coastal,1939,1,1,10.748,49259.65,0,1,11.536,2.5904,0.0615,always_taker,0.066
6203,Central,1947,3,0,9.256,60007.62,1,1,11.667,2.8104,0.9832,complier,0.098
6204,Central,1931,4,0,12.34,52642.63,1,0,10.054,2.2966,-1.0093,never_taker,0.062
6205,Central,1941,3,1,11.601,50187.13,1,1,12.41,2.7059,1.3861,always_taker,0.056
6206,South,1946,1,1,11.504,56481.95,0,1,12.15,2.8594,0.6761,always_taker,0.056
6207,Coastal,1939,4,0,11.016,39093.11,1,0,10.228,2.4143,-0.7258,never_taker,0.062
6208,South,1943,2,0,9.562,31634.58,0,0,9.856,2.3144,-1.0062,never_taker,0.072
6209,North,1944,4,1,12.899,18353.84,1,1,12.724,2.7665,1.7493,complier,0.082
6210,North,1947,2,0,12.335,32137.98,0,0,10.331,2.4029,0.1948,complier,0.088
6211,South,1938,2,1,8.322,35072.13,0,0,9.658,2.1219,-1.0191,never_taker,0.066
6212,Central,1935,4,1,9.371,54012.71,1,0,9.517,1.9052,-2.196,never_taker,0.066
6213,Central,1935,4,0,14.562,28325.78,1,1,11.497,2.7253,0.0643,complier,0.088
6214,Central,1938,2,1,8.554,67175.49,0,0,10.801,2.5128,0.5754,complier,0.092
6215,Coastal,1944,3,0,10.735,68518.02,1,1,11.814,2.7191,0.139,always_taker,0.072
6216,Coastal,1945,2,1,13.267,46810.43,0,0,9.575,2.2458,-1.4878,never_taker,0.056
6217,Coastal,1933,2,0,6.0,41106.73,0,0,9.192,2.0361,-1.0912,never_taker,0.072
6218,North,1940,2,0,13.867,46538.13,0,1,12.67,2.8504,1.1457,always_taker,0.062
6219,Central,1942,1,0,13.613,22854.34,0,0,9.949,2.3904,-0.6951,complier,0.088
6220,Central,1946,2,1,9.323,44114.78,0,0,10.361,2.6151,0.756,never_taker,0.066
6221,Central,1937,3,1,11.57,42980.81,1,1,11.509,2.518,0.7513,complier,0.082
6222,North,1941,2,0,10.918,57483.43,0,0,9.742,2.5612,0.2561,complier,0.098
6223,Central,1932,3,0,8.056,46692.29,1,0,9.733,2.1281,-1.3466,never_taker,0.072
6224,Coastal,1947,2,1,10.042,27018.23,0,0,10.789,2.5022,0.5933,complier,0.092
6225,Central,1942,3,1,11.353,43728.35,1,1,11.653,2.8423,0.442,complier,0.082
6226,South,1942,2,1,8.566,22315.78,0,0,9.59,2.0353,-1.0484,never_taker,0.066
6227,Central,1946,1,0,10.659,23877.75,0,0,10.634,2.3944,0.9747,complier,0.098
6228,Central,1943,4,1,11.896,26575.34,1,1,11.483,2.5449,-0.2451,complier,0.082
6229,Central,1943,1,1,11.413,47541.35,0,0,10.31,2.2791,-0.732,never_taker,0.056
6230,North,1938,3,0,13.157,67139.75,1,1,12.706,2.7903,0.7554,always_taker,0.062
6231,South,1946,3,1,9.579,45214.12,1,0,10.543,2.5244,1.1583,never_taker,0.066
6232,Central,1940,2,1,11.113,36511.98,0,1,12.073,2.5981,0.1811,always_taker,0.056
6233,South,1944,2,0,8.838,33611.86,0,0,10.267,2.0738,-1.4107,complier,0.098
6234,South,1941,4,1,10.585,33041.37,1,1,11.311,2.7154,0.4105,complier,0.092
6235,Coastal,1941,2,0,10.645,22109.14,0,0,9.209,2.465,-0.2948,complier,0.098
6236,Central,1937,1,1,9.773,47254.81,0,1,11.855,2.4344,-0.6065,always_taker,0.066
6237,North,1932,1,0,13.74,47276.02,0,1,12.996,2.5367,0.8155,always_taker,0.062
6238,North,1940,2,0,13.77,49904.2,0,1,11.922,2.9333,1.3633,always_taker,0.062
6239,North,1947,1,1,10.608,38566.74,0,0,10.101,2.3255,-0.182,complier,0.092
